s,st,b,q,ba,qa,i,ts,an,qn,o,h,l,c,v,qv,y,as,pm,pn,cs,tags,pom,pomt,etf
MTLUSDT,TRADING,MTL,USDT,,,0.01,0.0001,Metal,TetherUS,0.357,0.3862,0.348,0.3655,1963314.88,720766.095539,0,1963314.88,USDⓈ,USDⓈ,65588845,[],,,
NANOBTC,TRADING,NANO,BTC,,฿,0.01,1e-7,NANO,Bitcoin,0.0000623,0.0000633,0.0000599,0.0000609,732979.95,44.99886503,0,732979.95,BTC,BTC,133248297,"[""pow""]",,,
NANOBUSD,TRADING,NANO,BUSD,,,0.01,0.0001,NANO,BUSD,1.2005,1.2142,1.1145,1.1521,59138.73,68611.576351,0,59138.73,USDⓈ,USDⓈ,133248297,"[""pow""]",,,
NANOETH,TRADING,NANO,ETH,,Ξ,0.01,0.000001,NANO,Ethereum,0.001979,0.002016,0.001915,0.001961,42190.1,83.13076617,0,42190.1,ALTS,ALTS,133248297,"[""pow""]",,,
NANOUSDT,TRADING,NANO,USDT,,,0.01,0.0001,NANO,TetherUS,1.1987,1.2228,1.116,1.1544,802332.13,931213.581579,0,802332.13,USDⓈ,USDⓈ,133248297,"[""pow""]",,,
NASBTC,TRADING,NAS,BTC,,฿,0.01,1e-7,Nebulas,Bitcoin,0.0000166,0.0000174,0.0000163,0.0000172,1607886.5,26.6829236,0,1607886.5,BTC,BTC,57483543,"[""pos""]",,,
NASETH,TRADING,NAS,ETH,,Ξ,0.01,0.000001,Nebulas,Ethereum,0.000531,0.000555,0.000516,0.000548,457882.11,242.47151218,0,457882.11,ALTS,ALTS,57483543,"[""pos""]",,,
NAVBTC,TRADING,NAV,BTC,,฿,1,1e-8,NAV Coin,Bitcoin,0.00000644,0.00000669,0.00000606,0.0000064,1736482,10.96395064,0,1736482,BTC,BTC,70285922,"[""pos"",""mining-zone""]",,,
NBSBTC,TRADING,NBS,BTC,,฿,1,1e-8,New BitShares,Bitcoin,3e-7,3.2e-7,2.9e-7,2.9e-7,71943171,22.06122488,0,71943171,BTC,BTC,,"[""innovation-zone"",""pos"",""defi""]",,,
NBSUSDT,TRADING,NBS,USDT,,,0.1,0.00001,New BitShares,TetherUS,0.00563,0.0061,0.00542,0.00552,39779071.1,228586.390577,0,39779071.1,USDⓈ,USDⓈ,,"[""innovation-zone"",""pos"",""defi""]",,,
NCASHETH,TRADING,NCASH,ETH,,Ξ,1,1e-8,Nucleus Vision,Ethereum,8.3e-7,8.7e-7,8.3e-7,8.4e-7,52024535,44.14133476,0,52024535,ALTS,ALTS,7037997921,[],,,
NEARBNB,TRADING,NEAR,BNB,,,0.1,0.00001,NEAR Protocol,BNB,0.03558,0.03953,0.03484,0.0395,467652.7,17084.415145,0,467652.7,BNB,BNB,,"[""pos""]",,,
NEARBTC,TRADING,NEAR,BTC,,฿,0.01,1e-7,NEAR Protocol,Bitcoin,0.0000562,0.0000633,0.0000552,0.0000632,1016325.09,59.50893186,0,1016325.09,BTC,BTC,,"[""pos""]",,,
NEARBUSD,TRADING,NEAR,BUSD,,,0.01,0.0001,NEAR Protocol,BUSD,1.0898,1.1969,1.04,1.1919,1300102.99,1434311.150427,0,1300102.99,USDⓈ,USDⓈ,,"[""pos""]",,,
NEARUSDT,TRADING,NEAR,USDT,,,0.01,0.0001,NEAR Protocol,TetherUS,1.0899,1.1976,1.0385,1.1942,9065143.46,10049359.397342,0,9065143.46,USDⓈ,USDⓈ,,"[""pos""]",,,
NEBLBTC,TRADING,NEBL,BTC,,฿,1,1e-8,Neblio,Bitcoin,0.00002271,0.00002432,0.000022,0.00002383,228915,5.30738439,0,228915,BTC,BTC,16695570,[],,,
NEBLETH,TRADING,NEBL,ETH,,Ξ,0.01,0.000001,Neblio,Ethereum,0.000729,0.000782,0.000702,0.000769,53777.54,40.20388561,0,53777.54,ALTS,ALTS,16695570,[],,,
NEOBNB,TRADING,NEO,BNB,,,0.01,0.0001,NEO,BNB,0.5899,0.6016,0.579,0.5943,2193.31,1291.252274,0,2193.31,BNB,BNB,65000000,"[""pos"",""mining-zone""]",,,
NEOBUSD,TRADING,NEO,BUSD,,,0.001,0.001,NEO,BUSD,18.126,18.414,17.211,17.989,16148.509,288288.960298,0,16148.509,USDⓈ,USDⓈ,65000000,"[""pos"",""mining-zone""]",,,
NEOUSDC,TRADING,NEO,USDC,,,0.001,0.001,NEO,USD Coin,18.085,18.38,17.136,17.99,3218.179,57554.061534,0,3218.179,USDⓈ,USDⓈ,65000000,"[""pos"",""mining-zone""]",,,
NEOUSDT,TRADING,NEO,USDT,,,0.001,0.001,NEO,TetherUS,18.068,18.439,17.208,17.996,897020.969,15994340.963589,0,897020.969,USDⓈ,USDⓈ,65000000,"[""pos"",""mining-zone""]",,,
NKNBNB,TRADING,NKN,BNB,,,1,0.000001,NKN,BNB,0.000712,0.000731,0.000694,0.000729,424769,301.925623,0,424769,BNB,BNB,583666666,"[""pow"",""mining-zone""]",,,
NKNBTC,TRADING,NKN,BTC,,฿,1,1e-8,NKN,Bitcoin,0.00000113,0.00000117,0.00000111,0.00000117,1964126,2.2283338,0,1964126,BTC,BTC,583666666,"[""pow"",""mining-zone""]",,,
NMRBNB,TRADING,NMR,BNB,,,0.01,0.0001,Numeraire,BNB,1.0928,1.0977,1.0258,1.0564,696.5,732.197253,0,696.5,BNB,BNB,4440191,"[""defi""]",,,
NMRBTC,TRADING,NMR,BTC,,฿,0.001,0.000001,Numeraire,Bitcoin,0.001723,0.001758,0.001645,0.001694,10304.239,17.4005388,0,10304.239,BTC,BTC,4440191,"[""defi""]",,,
NMRBUSD,TRADING,NMR,BUSD,,,0.001,0.001,Numeraire,BUSD,33.497,33.497,30.969,31.921,1167.893,37227.398725,0,1167.893,USDⓈ,USDⓈ,4440191,"[""defi""]",,,
NMRUSDT,TRADING,NMR,USDT,,,0.001,0.001,Numeraire,TetherUS,33.356,33.967,30.916,31.959,13822.555,440977.356763,0,13822.555,USDⓈ,USDⓈ,4440191,"[""defi""]",,,
NPXSETH,TRADING,NPXS,ETH,,Ξ,1,1e-8,Pundi X,Ethereum,3.2e-7,3.7e-7,3.2e-7,3.5e-7,1138635326,392.75602522,0,1138635326,ALTS,ALTS,261834927333,[],,,
NPXSUSDT,TRADING,NPXS,USDT,,,1,1e-7,Pundi X,TetherUS,0.0001957,0.0002185,0.0001935,0.000201,2857086058,586290.6003474,0,2857086058,USDⓈ,USDⓈ,261834927333,[],,,
NULSUSDT,TRADING,NULS,USDT,,,0.01,0.0001,Nuls,TetherUS,0.2556,0.2692,0.245,0.2603,841341.21,215651.449762,0,841341.21,USDⓈ,USDⓈ,99620739,"[""pos"",""mining-zone""]",,,
NXSBTC,TRADING,NXS,BTC,,฿,1,1e-8,Nexus,Bitcoin,0.00001048,0.0000112,0.00001035,0.00001112,271047,2.93401946,0,271047,BTC,BTC,69038012,"[""pow"",""pos"",""mining-zone""]",,,
OAXBTC,TRADING,OAX,BTC,,฿,1,1e-8,openANX,Bitcoin,0.00000369,0.00000377,0.00000358,0.00000373,1328811,4.87870338,0,1328811,BTC,BTC,75071493,"[""defi""]",,,
OCEANBNB,TRADING,OCEAN,BNB,,,0.1,0.00001,Ocean Protocol,BNB,0.01546,0.01556,0.0148,0.0154,419532,6397.690403,0,419532,BNB,BNB,337559409,[],,,
OCEANBTC,TRADING,OCEAN,BTC,,฿,1,1e-8,Ocean Protocol,Bitcoin,0.00002443,0.0000248,0.00002373,0.00002462,6026470,146.93365283,0,6026470,BTC,BTC,337559409,[],,,
OCEANBUSD,TRADING,OCEAN,BUSD,,,0.01,0.0001,Ocean Protocol,BUSD,0.4748,0.477,0.4425,0.4658,637824.07,294219.593979,0,637824.07,USDⓈ,USDⓈ,337559409,[],,,
OCEANUSDT,TRADING,OCEAN,USDT,,,0.01,0.0001,Ocean Protocol,TetherUS,0.4713,0.4781,0.4404,0.4642,8899545.45,4098799.054993,0,8899545.45,USDⓈ,USDⓈ,337559409,[],,,
OGNBNB,TRADING,OGN,BNB,,,0.1,0.00001,OriginToken,BNB,0.00507,0.00529,0.00492,0.00511,172820.3,878.887275,0,172820.3,BNB,BNB,23862410,[],,,
OGNBTC,TRADING,OGN,BTC,,฿,1,1e-8,OriginToken,Bitcoin,0.00000799,0.00000848,0.00000786,0.00000819,2076058,16.82659316,0,2076058,BTC,BTC,23862410,[],,,
OGNUSDT,TRADING,OGN,USDT,,,0.01,0.0001,OriginToken,TetherUS,0.1547,0.1611,0.1483,0.1545,5949730.52,912962.208557,0,5949730.52,USDⓈ,USDⓈ,23862410,[],,,
OMGUSDT,TRADING,OMG,USDT,,,0.01,0.0001,OmiseGO,TetherUS,3.7798,3.817,3.5878,3.6998,2549768.36,9441977.426566,0,2549768.36,USDⓈ,USDⓈ,102042552,"[""pos"",""mining-zone""]",,,
ONEBIDR,TRADING,ONE,BIDR,,,1,0.01,Harmony,BIDR,74.44,78.19,72.88,75.36,476853,36190158.15,0,476853,USDⓈ,USDⓈ,1890000000,"[""pos"",""mining-zone""]",,,
ONEBNB,TRADING,ONE,BNB,,,1,1e-7,Harmony,BNB,0.0001783,0.0001839,0.0001739,0.0001751,21022328,3719.3948674,0,21022328,BNB,BNB,1890000000,"[""pos"",""mining-zone""]",,,
ONEBTC,TRADING,ONE,BTC,,฿,1,1e-8,Harmony,Bitcoin,2.9e-7,3e-7,2.7e-7,2.9e-7,235609777,67.06317664,0,235609777,BTC,BTC,1890000000,"[""pos"",""mining-zone""]",,,
ONEBUSD,TRADING,ONE,BUSD,,,1,0.000001,Harmony,BUSD,0.005401,0.005551,0.005193,0.00531,11875776,63771.219192,0,11875776,USDⓈ,USDⓈ,1890000000,"[""pos"",""mining-zone""]",,,
ONEUSDT,TRADING,ONE,USDT,,,0.1,0.00001,Harmony,TetherUS,0.00543,0.00559,0.0052,0.0053,247577037.6,1326862.876565,0,247577037.6,USDⓈ,USDⓈ,1890000000,"[""pos"",""mining-zone""]",,,
ONGBTC,TRADING,ONG,BTC,,฿,1,1e-8,Ontology Gas,Bitcoin,0.00001411,0.00001655,0.00001286,0.00001373,10004980,138.26597792,0,10004980,BTC,BTC,60573114,[],,,
ONGUSDT,TRADING,ONG,USDT,,,0.01,0.0001,Ontology Gas,TetherUS,0.2721,0.3082,0.2414,0.2596,18310292.27,4824501.290492,0,18310292.27,USDⓈ,USDⓈ,60573114,[],,,
ONTBNB,TRADING,ONT,BNB,,,0.1,0.00001,Ontology,BNB,0.0189,0.01909,0.01847,0.01882,12378.5,232.552425,0,12378.5,BNB,BNB,816964689,"[""pow"",""pos"",""mining-zone""]",,,
ONTBTC,TRADING,ONT,BTC,,฿,0.01,1e-7,Ontology,Bitcoin,0.0000301,0.0000306,0.0000296,0.00003,1564932.83,47.12132322,0,1564932.83,BTC,BTC,816964689,"[""pow"",""pos"",""mining-zone""]",,,
ONTBUSD,TRADING,ONT,BUSD,,,0.01,0.0001,Ontology,BUSD,0.5814,0.5844,0.5528,0.567,706239.82,402273.104573,0,706239.82,USDⓈ,USDⓈ,816964689,"[""pow"",""pos"",""mining-zone""]",,,
ONTETH,TRADING,ONT,ETH,,Ξ,0.01,0.000001,Ontology,Ethereum,0.000963,0.000979,0.000948,0.000966,92722.07,89.1000497,0,92722.07,ALTS,ALTS,816964689,"[""pow"",""pos"",""mining-zone""]",,,
ONTUSDT,TRADING,ONT,USDT,,,0.01,0.0001,Ontology,TetherUS,0.5798,0.5853,0.5512,0.5667,15565930.75,8866372.855057,0,15565930.75,USDⓈ,USDⓈ,816964689,"[""pow"",""pos"",""mining-zone""]",,,
ORNBTC,TRADING,ORN,BTC,,฿,0.01,1e-7,Orion Protocol,Bitcoin,0.0001505,0.0001695,0.000149,0.0001603,338215.98,53.79309806,0,338215.98,BTC,BTC,,"[""defi""]",,,
ORNUSDT,TRADING,ORN,USDT,,,0.01,0.0001,Orion Protocol,TetherUS,2.8929,3.2599,2.7987,3.0365,626963.18,1894610.995161,0,626963.18,USDⓈ,USDⓈ,,"[""defi""]",,,
OSTBTC,TRADING,OST,BTC,,฿,1,1e-8,OST,Bitcoin,6.5e-7,9.2e-7,6e-7,7.2e-7,620204334,476.87153117,0,620204334,BTC,BTC,763665268,[],,,
OSTETH,TRADING,OST,ETH,,Ξ,1,1e-8,OST,Ethereum,0.00001942,0.000029,0.00001912,0.0000235,40554782,944.98973829,0,40554782,ALTS,ALTS,763665268,[],,,
OXTBTC,TRADING,OXT,BTC,,฿,1,1e-8,Orchid,Bitcoin,0.00001542,0.00001598,0.000015,0.00001569,929730,14.3718435,0,929730,BTC,BTC,,[],,,
OXTUSDT,TRADING,OXT,USDT,,,0.01,0.0001,Orchid,TetherUS,0.2976,0.3014,0.2832,0.2955,3113479.1,909546.179971,0,3113479.1,USDⓈ,USDⓈ,,[],,,
PAXGBNB,TRADING,PAXG,BNB,,,0.001,0.001,PAX Gold,BNB,59.929,61.696,59.676,60.802,14.615,888.508878,0,14.615,BNB,BNB,,[],,,
PAXGBTC,TRADING,PAXG,BTC,,฿,0.0001,0.00001,PAX Gold,Bitcoin,0.09521,0.09987,0.09472,0.09712,186.4258,18.12067708,0,186.4258,BTC,BTC,,[],,,
PAXGUSDT,TRADING,PAXG,USDT,,,0.000001,0.01,PAX Gold,TetherUS,1838.87,1859.99,1822.03,1838.64,510.65,940325.90559447,0,510.640433,USDⓈ,USDⓈ,,[],,,
PAXUSDT,TRADING,PAX,USDT,,,0.01,0.0001,Paxos Standard,TetherUS,0.9992,1.0019,0.9989,0.9997,6731034.43,6729458.134503,0,6731034.43,USDⓈ,USDⓈ,237000555,[],,,
PERLBNB,TRADING,PERL,BNB,,,1,0.000001,Perlin,BNB,0.000691,0.000729,0.000666,0.000713,1174363,817.292841,0,1174363,BNB,BNB,261737112,"[""defi""]",,,
PERLBTC,TRADING,PERL,BTC,,฿,1,1e-8,Perlin,Bitcoin,0.0000011,0.00000117,0.00000106,0.00000114,16100180,18.08157822,0,16100180,BTC,BTC,261737112,"[""defi""]",,,
PERLUSDT,TRADING,PERL,USDT,,,0.1,0.00001,Perlin,TetherUS,0.0212,0.02214,0.0199,0.02154,18619739,393797.093154,0,18619739,USDⓈ,USDⓈ,261737112,"[""defi""]",,,
PHBBTC,TRADING,PHB,BTC,,฿,1,1e-8,Red Pulse Phoenix Binance,Bitcoin,1.6e-7,1.7e-7,1.5e-7,1.5e-7,15085546,2.39571595,0,15085546,BTC,BTC,829588687,[],,,
PHBTUSD,TRADING,PHB,TUSD,,,0.1,0.00001,Red Pulse Phoenix Binance,TrueUSD,0.00293,0.0031,0.0029,0.00294,5164676.5,15655.691886,0,5164676.5,USDⓈ,USDⓈ,829588687,[],,,
PIVXBTC,TRADING,PIVX,BTC,,฿,1,1e-8,PIVX,Bitcoin,0.00002009,0.0000212,0.00001961,0.00002008,333740,6.67883376,0,333740,BTC,BTC,64789166,"[""pos"",""mining-zone""]",,,
PIVXETH,TRADING,PIVX,ETH,,Ξ,0.01,0.000001,PIVX,Ethereum,0.000639,0.000661,0.000626,0.000643,147750.25,94.42986396,0,147750.25,ALTS,ALTS,64789166,"[""pos"",""mining-zone""]",,,
PNTBTC,TRADING,PNT,BTC,,฿,1,1e-8,pNetwork,Bitcoin,0.00001856,0.00001898,0.00001799,0.00001869,364961,6.76211634,0,364961,BTC,BTC,31039489,"[""defi""]",,,
PNTUSDT,TRADING,PNT,USDT,,,0.01,0.0001,pNetwork,TetherUS,0.3568,0.362,0.3431,0.3533,474897.58,166557.289837,0,474897.58,USDⓈ,USDⓈ,31039489,"[""defi""]",,,
POABTC,TRADING,POA,BTC,,฿,1,1e-8,POA Network,Bitcoin,0.00000108,0.00000115,0.00000106,0.00000108,10333907,11.33895047,0,10333907,BTC,BTC,220167621,"[""pos"",""mining-zone""]",,,
POLYBTC,TRADING,POLY,BTC,,฿,1,1e-8,Polymath,Bitcoin,0.00000358,0.0000038,0.00000353,0.00000376,5661557,20.64465109,0,5661557,BTC,BTC,535000099,"[""pos"",""mining-zone""]",,,
POWRBTC,TRADING,POWR,BTC,,฿,1,1e-8,PowerLedger,Bitcoin,0.0000054,0.00000578,0.00000535,0.00000566,2540387,14.07989225,0,2540387,BTC,BTC,423992467,[],,,
POWRETH,TRADING,POWR,ETH,,Ξ,1,1e-8,PowerLedger,Ethereum,0.0001732,0.00018349,0.00016951,0.00018349,793211,139.95346073,0,793211,ALTS,ALTS,423992467,[],,,
PPTBTC,TRADING,PPT,BTC,,฿,1,1e-8,Populous,Bitcoin,0.00001503,0.00001645,0.00001447,0.00001551,1181704,18.1847439,0,1181704,BTC,BTC,53252245,[],,,
PROMBNB,TRADING,PROM,BNB,,,0.1,0.00001,Prometeus,BNB,0.07142,0.07282,0.06905,0.06993,13478.9,961.372151,0,13478.9,BNB,BNB,,"[""innovation-zone""]",,,
PROMBUSD,TRADING,PROM,BUSD,,,0.01,0.0001,Prometeus,BUSD,2.1709,2.2158,2.1132,2.1168,18632.38,40455.688131,0,18632.38,USDⓈ,USDⓈ,,"[""innovation-zone""]",,,
QKCBTC,TRADING,QKC,BTC,,฿,1,1e-8,QuarkChain,Bitcoin,3e-7,3e-7,2.8e-7,2.9e-7,24672644,7.20407365,0,24672644,BTC,BTC,9610262233,"[""pow"",""pos"",""mining-zone""]",,,
QKCETH,TRADING,QKC,ETH,,Ξ,1,1e-8,QuarkChain,Ethereum,0.00000922,0.00000951,0.000009,0.00000928,3464318,32.33033024,0,3464318,ALTS,ALTS,9610262233,"[""pow"",""pos"",""mining-zone""]",,,
QLCBTC,TRADING,QLC,BTC,,฿,1,1e-8,QLC Chain,Bitcoin,9.2e-7,9.4e-7,8.9e-7,9.2e-7,5290538,4.84818721,0,5290538,BTC,BTC,240000000,"[""pos"",""mining-zone""]",,,
QLCETH,TRADING,QLC,ETH,,Ξ,1,1e-8,QLC Chain,Ethereum,0.00002923,0.00002998,0.00002841,0.0000295,2294805,67.52727455,0,2294805,ALTS,ALTS,240000000,"[""pos"",""mining-zone""]",,,
QSPBTC,TRADING,QSP,BTC,,฿,1,1e-8,Quantstamp,Bitcoin,0.00000151,0.00000153,0.00000146,0.00000152,2904274,4.34822162,0,2904274,BTC,BTC,713801946,[],,,
QSPETH,TRADING,QSP,ETH,,Ξ,1,1e-8,Quantstamp,Ethereum,0.00004801,0.000049,0.00004665,0.00004823,4558793,218.66928248,0,4558793,ALTS,ALTS,713801946,[],,,
QTUMBUSD,TRADING,QTUM,BUSD,,,0.001,0.001,Qtum,BUSD,2.824,2.842,2.678,2.757,19077.983,52730.896843,0,19077.983,USDⓈ,USDⓈ,97437863,"[""pos"",""mining-zone""]",,,
QTUMUSDT,TRADING,QTUM,USDT,,,0.001,0.001,Qtum,TetherUS,2.804,2.839,2.68,2.758,1850548.288,5101640.039215,0,1850548.288,USDⓈ,USDⓈ,97437863,"[""pos"",""mining-zone""]",,,
RCNBTC,TRADING,RCN,BTC,,฿,1,1e-8,Ripio Credit Network,Bitcoin,0.00000213,0.00000223,0.0000021,0.00000219,1263315,2.7188278,0,1263315,BTC,BTC,508404745,"[""defi""]",,,
RDNBTC,TRADING,RDN,BTC,,฿,1,1e-8,Raiden Network Token,Bitcoin,0.00000986,0.00001029,0.00000968,0.00000995,954943,9.48117336,0,954943,BTC,BTC,50593936,[],,,
RENBTC,TRADING,REN,BTC,,฿,1,1e-8,Ren,Bitcoin,0.00001678,0.00001724,0.0000165,0.00001712,3607986,60.91507366,0,3607986,BTC,BTC,884532524,"[""pos"",""mining-zone"",""defi""]",,,
RENBTCBTC,TRADING,RENBTC,BTC,,฿,0.0001,0.00001,renBTC,Bitcoin,0.99985,1.00099,0.997,0.99732,3.1212,3.11823635,0,3.1212,BTC,BTC,,"[""defi""]",,,
RENBTCETH,TRADING,RENBTC,ETH,,Ξ,0.0001,0.0001,renBTC,Ethereum,31.8135,32.3806,31.4353,32.3806,0.0829,2.64919153,0,0.0829,ALTS,ALTS,,"[""defi""]",,,
REPBTC,TRADING,REP,BTC,,฿,0.001,0.000001,Augur v2,Bitcoin,0.000795,0.000832,0.000782,0.000816,25390.292,20.37745369,0,25390.292,BTC,BTC,11000000,"[""defi""]",,,
REPETH,TRADING,REP,ETH,,Ξ,0.001,0.00001,Augur v2,Ethereum,0.02557,0.0264,0.02503,0.02623,17446.296,444.74643847,0,17446.296,ALTS,ALTS,11000000,"[""defi""]",,,
REPUSDT,TRADING,REP,USDT,,,0.001,0.001,Augur v2,TetherUS,15.4,15.544,14.796,15.466,14682.76,223010.873183,0,14682.76,USDⓈ,USDⓈ,11000000,"[""defi""]",,,
REQBTC,TRADING,REQ,BTC,,฿,1,1e-8,Request Network,Bitcoin,0.0000013,0.00000139,0.00000129,0.00000138,5723194,7.66811385,0,5723194,BTC,BTC,729657214,"[""defi""]",,,
RLCBNB,TRADING,RLC,BNB,,,0.1,0.00001,iExecRLC,BNB,0.0325,0.03291,0.03105,0.03285,7515.9,240.775769,0,7515.9,BNB,BNB,80070793,[],,,
RLCBTC,TRADING,RLC,BTC,,฿,1,1e-8,iExecRLC,Bitcoin,0.00005109,0.00005276,0.00004957,0.00005245,342921,17.50107836,0,342921,BTC,BTC,80070793,[],,,
RLCETH,TRADING,RLC,ETH,,Ξ,0.01,0.000001,iExecRLC,Ethereum,0.001637,0.001773,0.001589,0.001688,80509.7,131.43326254,0,80509.7,ALTS,ALTS,80070793,[],,,
RLCUSDT,TRADING,RLC,USDT,,,0.01,0.0001,iExecRLC,TetherUS,0.9856,1.0047,0.9214,0.991,984219.45,948807.80798,0,984219.45,USDⓈ,USDⓈ,80070793,[],,,
ROSEBTC,TRADING,ROSE,BTC,,฿,1,1e-8,Oasis Network,Bitcoin,0.00000186,0.00000201,0.00000183,0.00000194,29209487,55.33746247,0,29209487,BTC,BTC,,[],,,
ROSEBUSD,TRADING,ROSE,BUSD,,,0.1,0.00001,Oasis Network,BUSD,0.0361,0.03779,0.03432,0.03685,9307855.6,333782.962544,0,9307855.6,USDⓈ,USDⓈ,,[],,,
ROSEUSDT,TRADING,ROSE,USDT,,,0.1,0.00001,Oasis Network,TetherUS,0.03596,0.03784,0.03422,0.0368,78905541.8,2818957.749598,0,78905541.8,USDⓈ,USDⓈ,,[],,,
RSRBNB,TRADING,RSR,BNB,,,1,0.000001,Reserve Rights,BNB,0.000673,0.0008,0.000643,0.000679,7251302,4880.767088,0,7251302,BNB,BNB,,"[""defi""]",,,
RSRBTC,TRADING,RSR,BTC,,฿,1,1e-8,Reserve Rights,Bitcoin,0.00000107,0.00000111,0.00000103,0.00000109,61291940,65.46171354,0,61291940,BTC,BTC,,"[""defi""]",,,
RSRUSDT,TRADING,RSR,USDT,,,0.1,0.00001,Reserve Rights,TetherUS,0.02064,0.02096,0.0192,0.02058,269439843,5430216.098951,0,269439843,USDⓈ,USDⓈ,,"[""defi""]",,,
RUNEBNB,TRADING,RUNE,BNB,,,0.1,0.00001,THORChain,BNB,0.02852,0.03242,0.02773,0.03196,842514,25696.288206,0,842514,BNB,BNB,,"[""defi""]",,,
RUNEBTC,TRADING,RUNE,BTC,,฿,1,1e-8,THORChain,Bitcoin,0.00004503,0.0000524,0.00004419,0.00005131,2804990,136.37679783,0,2804990,BTC,BTC,,"[""defi""]",,,
RUNEBUSD,TRADING,RUNE,BUSD,,,0.01,0.0001,THORChain,BUSD,0.8648,0.9849,0.8379,0.9677,189747.01,174567.900535,0,189747.01,USDⓈ,USDⓈ,,"[""defi""]",,,
RUNEUSDT,TRADING,RUNE,USDT,,,0.01,0.0001,THORChain,TetherUS,0.8672,0.9844,0.833,0.9708,6208033.03,5707937.92022,0,6208033.03,USDⓈ,USDⓈ,,"[""defi""]",,,
RVNBNB,TRADING,RVN,BNB,,,1,0.000001,Ravencoin,BNB,0.000468,0.000473,0.000461,0.00047,1377544,643.476738,0,1377544,BNB,BNB,7598400000,"[""pow"",""mining-zone""]",,,
RVNBTC,TRADING,RVN,BTC,,฿,1,1e-8,Ravencoin,Bitcoin,7.4e-7,7.6e-7,7.4e-7,7.5e-7,19039711,14.25565715,0,19039711,BTC,BTC,7598400000,"[""pow"",""mining-zone""]",,,
RVNBUSD,TRADING,RVN,BUSD,,,0.1,0.00001,Ravencoin,BUSD,0.01433,0.01442,0.01387,0.01423,1656639.1,23459.304359,0,1656639.1,USDⓈ,USDⓈ,7598400000,"[""pow"",""mining-zone""]",,,
RVNUSDT,TRADING,RVN,USDT,,,0.1,0.00001,Ravencoin,TetherUS,0.01426,0.01442,0.0138,0.01419,32733235.5,463239.677021,0,32733235.5,USDⓈ,USDⓈ,7598400000,"[""pow"",""mining-zone""]",,,
SANDBNB,TRADING,SAND,BNB,,,1,1e-7,The Sandbox,BNB,0.0015173,0.0015321,0.00146,0.0014706,1892045,2809.8000557,0,1892045,BNB,BNB,,[],,,
SANDBTC,TRADING,SAND,BTC,,฿,1,1e-8,The Sandbox,Bitcoin,0.00000242,0.00000246,0.00000233,0.00000235,11349374,27.01933441,0,11349374,BTC,BTC,,[],,,
SANDBUSD,TRADING,SAND,BUSD,,,1,0.000001,The Sandbox,BUSD,0.046652,0.046746,0.044053,0.044872,600567,26986.647587,0,600567,USDⓈ,USDⓈ,,[],,,
SANDUSDT,TRADING,SAND,USDT,,,1,0.000001,The Sandbox,TetherUS,0.046628,0.046808,0.04389,0.044663,23702683,1065869.052658,0,23702683,USDⓈ,USDⓈ,,[],,,
SCBNB,TRADING,SC,BNB,,,1,1e-7,Siacoin,BNB,0.0001116,0.0001149,0.0001088,0.0001121,9872337,1100.2232086,0,9872337,BNB,BNB,45114442992,"[""storage-zone"",""pow"",""mining-zone""]",,,
SCBTC,TRADING,SC,BTC,,฿,1,1e-8,Siacoin,Bitcoin,1.7e-7,1.9e-7,1.7e-7,1.7e-7,101761679,18.14919652,0,101761679,BTC,BTC,45114442992,"[""storage-zone"",""pow"",""mining-zone""]",,,
SCETH,TRADING,SC,ETH,,Ξ,1,1e-8,Siacoin,Ethereum,0.00000563,0.0000059,0.00000553,0.00000575,18511619,105.40323207,0,18511619,ALTS,ALTS,45114442992,"[""storage-zone"",""pow"",""mining-zone""]",,,
SCRTBTC,TRADING,SCRT,BTC,,฿,1,1e-8,Secret,Bitcoin,0.00002016,0.00002268,0.00001984,0.00002182,713895,15.06446445,0,713895,BTC,BTC,,"[""pos""]",,,
SCRTETH,TRADING,SCRT,ETH,,Ξ,0.01,0.000001,Secret,Ethereum,0.000644,0.000731,0.000631,0.000698,353338.97,242.88715495,0,353338.97,ALTS,ALTS,,"[""pos""]",,,
SCUSDT,TRADING,SC,USDT,,,1,0.000001,Siacoin,TetherUS,0.003419,0.00347,0.00327,0.003369,135778705,457960.317705,0,135778705,USDⓈ,USDⓈ,45114442992,"[""storage-zone"",""pow"",""mining-zone""]",,,
SKLBTC,TRADING,SKL,BTC,,฿,1,1e-8,SKALE Network,Bitcoin,0.0000041,0.00000449,0.0000037,0.0000038,26355118,105.42767445,0,26355118,BTC,BTC,,[],,,
SKLBUSD,TRADING,SKL,BUSD,,,0.1,0.00001,SKALE Network,BUSD,0.08024,0.08431,0.0697,0.07141,6137841,461954.308634,0,6137841,USDⓈ,USDⓈ,,[],,,
SKLUSDT,TRADING,SKL,USDT,,,0.1,0.00001,SKALE Network,TetherUS,0.07912,0.08482,0.0693,0.07173,77315451.9,5839639.257334,0,77315451.9,USDⓈ,USDⓈ,,[],,,
SKYBTC,TRADING,SKY,BTC,,฿,1,1e-8,Skycoin,Bitcoin,0.00002807,0.00002854,0.0000271,0.00002776,748517,20.81036312,0,748517,BTC,BTC,18000000,"[""pow"",""pos"",""mining-zone""]",,,
